LocationCode,RegistrarOffice
4394,ท้องถิ่นเทศบาลตำบลบึงกาฬ
4395,ท้องถิ่นเทศบาลตำบลโพนสา
4396,ท้องถิ่นเทศบาลเมืองท่าบ่อ
4397,ท้องถิ่นเทศบาลตำบลหนองสองห้อง
4398,ท้องถิ่นเทศบาลตำบลเวียงคุก
4399,ท้องถิ่นเทศบาลเมืองหนองคาย
4400,จังหวัดมหาสารคาม
4401,อำเภอเมืองมหาสารคาม
4402,อำเภอแกดำ
4403,อำเภอโกสุมพิสัย
4404,อำเภอกันทรวิชัย
4405,อำเภอเชียงยืน
4406,อำเภอบรบือ
4407,อำเภอนาเชือก
4408,อำเภอพยัคฆภูมิพิสัย
4409,อำเภอวาปีปทุม
4410,อำเภอนาดูน
4411,อำเภอยางสีสุราช
4412,อำเภอกุดรัง
4413,อำเภอชื่นชม
4487,ท้องถิ่นเทศบาลตำบลขามเรียง
4488,ท้องถิ่นเทศบาลตำบลท่าขอนยาง
4489,ท้องถิ่นเทศบาลตำบลนาดูน
4490,ท้องถิ่นเทศบาลตำบลวาปีปทุม
4491,ท้องถิ่นเทศบาลตำบลพยัคฆภูมิพิสัย
4492,ท้องถิ่นเทศบาลตำบลนาเชือก
4493,ท้องถิ่นเทศบาลตำบลบรบือ
4494,ท้องถิ่นเทศบาลตำบลเชียงยืน
4495,ท้องถิ่นเทศบาลตำบลโคกพระ
4496,ท้องถิ่นเทศบาลตำบลโกสุมพิสัย
4497,ท้องถิ่นเทศบาลตำบลแกดำ
4498,ท้องถิ่นเทศบาลตำบลแวงน่าง
4499,ท้องถิ่นเทศบาลเมืองมหาสารคาม
4500,จังหวัดร้อยเอ็ด
4501,อำเภอเมืองร้อยเอ็ด
4502,อำเภอเกษตรวิสัย
4503,อำเภอปทุมรัตต์
4504,อำเภอจตุรพักตรพิมาน
4505,อำเภอธวัชบุรี
4506,อำเภอพนมไพร
4507,อำเภอโพนทอง
4508,อำเภอโพธิ์ชัย
4509,อำเภอหนองพอก
4510,อำเภอเสลภูมิ
4511,อำเภอสุวรรณภูมิ
4512,อำเภอเมืองสรวง
4513,อำเภอโพนทราย
4514,อำเภออาจสามารถ
4515,อำเภอเมยวดี
4516,อำเภอศรีสมเด็จ
4517,อำเภอจังหาร
4518,อำเภอเชียงขวัญ
4519,อำเภอหนองฮี
4520,อำเภอทุ่งเขาหลวง
4521,กิ่งอำเภอหนองบัวบูรพา
4565,ท้องถิ่นเทศบาลตำบลนิเวศน์
4566,ท้องถิ่นเทศบาลตำบลมะอึ
4567,ท้องถิ่นเทศบาลตำบลดงแดง
4568,ท้องถิ่นเทศบาลตำบลโคกล่าม
4569,ท้องถิ่นเทศบาลตำบลโพธิ์ชัย
4570,ท้องถิ่นเทศบาลตำบลดินดำ
4571,ท้องถิ่นเทศบาลตำบลเมืองไพร
4572,ท้องถิ่นเทศบาลตำบลขวาว
4573,ท้องถิ่นเทศบาลตำบลดงแดง
4574,ท้องถิ่นเทศบาลตำบลโคกล่าม
4575,ท้องถิ่นเทศบาลตำบลหัวช้าง
4576,ท้องถิ่นเทศบาลตำบลอุ่มเม้า
4577,ท้องถิ่นเทศบาลตำบลปอภาร
4578,ท้องถิ่นเทศบาลตำบลเมืองบัว
4579,ท้องถิ่นเทศบาลตำบลคำพอุง
4580,ท้องถิ่นเทศบาลตำบลอัคคะคำ
4581,ท้องถิ่นเทศบาลตำบลโนนตาล
4582,ท้องถิ่นเทศบาลตำบลอาจสามารถ
4583,ท้องถิ่นเทศบาลตำบลอาจสามารถ
4584,ท้องถิ่นเทศบาลตำบลโพนทราย
4585,ท้องถิ่นเทศบาลตำบลเมืองสรวง
4586,ท้องถิ่นเทศบาลตำบลสุวรรณภูมิ
4587,ท้องถิ่นเทศบาลตำบลเสลภูมิ
4588,ท้องถิ่นเทศบาลตำบลหนองพอก
4589,ท้องถิ่นเทศบาลตำบลเชียงใหม่
4590,ท้องถิ่นเทศบาลตำบลชัยวารี
4591,ท้องถิ่นเทศบาลตำบลโพนทอง
4592,ท้องถิ่นเทศบาลตำบลพนมไพร
4593,ท้องถิ่นเทศบาลตำบลบ้านนิเวศน์
4594,ท้องถิ่นเทศบาลตำบลธงธานี
4595,ท้องถิ่นเทศบาลตำบลจตุรพักตรพิมาน
4596,ท้องถิ่นเทศบาลตำบลปทุมรัตต์
4597,ท้องถิ่นเทศบาลตำบลเกษตรวิสัย
4598,ท้องถิ่นเทศบาลตำบลกู่กาสิงห์
4599,ท้องถิ่นเทศบาลเมืองร้อยเอ็ด
4600,จังหวัดกาฬสินธุ์
4601,อำเภอเมืองกาฬสินธุ์
4602,อำเภอนามน
4603,อำเภอกมลาไสย
4604,อำเภอร่องคำ
4605,อำเภอกุฉินารายณ์
4606,อำเภอเขาวง
4607,อำเภอยางตลาด
4608,อำเภอห้วยเม็ก
4609,อำเภอสหัสขันธ์
4610,อำเภอคำม่วง
4611,อำเภอท่าคันโท
4612,อำเภอหนองกุงศรี
4613,อำเภอสมเด็จ
4614,อำเภอห้วยผึ้ง
4615,อำเภอสามชัย
4616,อำเภอนาคู
4617,อำเภอดอนจาน
4618,อำเภอฆ้องชัย
4619,กิ่งอำเภอลำปาว
4620,กิ่งอำเภอดงมูล
4621,กิ่งอำเภอนาขาม
